subdistrict_id,subdistrict_url,street_url,cutsheet_url
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/19528/Old-Minesville-Road-Middle-Porters-Lake,https://www.viewpoint.ca/cutsheet/202605159/5/Old-Mineville-Road-Middle-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20131/Parkwood-Drive-East-Lawrencetown,https://www.viewpoint.ca/cutsheet/202606358/1/66-Parkwood-Drive-Lawrencetown
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20452/Pettipas-Lane-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202528221/5/Pettipas-Lane-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20452/Pettipas-Lane-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202528221/5/Pettipas-Lane-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20452/Pettipas-Lane-East-Chezzetcook,https://www.viewpoint.ca/cutsheet/202528221/5/Pettipas-Lane-East-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20985/Porterfield-Drive-Porters-Lake,https://www.viewpoint.ca/cutsheet/202604685/1/15-Porterfield-Drive-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/20996/Porters-Lake-N-A-Seaforth,https://www.viewpoint.ca/cutsheet/202503122/5/Porters-Lake-Seaforth
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/21428/Radmer-Drive-West-Chezzetcook,https://www.viewpoint.ca/cutsheet/202510536/1/71-89-Radmer-Drive-West-Chezzetcook
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/23774/Smelt-Brook-Unknown-Middle-Porters-Lake,https://www.viewpoint.ca/cutsheet/202524151/5/Smelt-Brook-Middle-Porters-Lake
103,https://www.viewpoint.ca/forsale/subdistrict/103,https://www.viewpoint.ca/forsale/street/103/24724/Sugarwood-Court-Porters-Lake,https://www.viewpoint.ca/cutsheet/202602545/1/93-Sugarwood-Court-Porters-Lake
