cutsheet_url,pid,class_id,listing_id,listing_class_id,address,list_price,bedrooms,bathrooms,building_sqft,lot_size_sqft,property_type,style,building_style,building_dimensions,age,bathrooms_fh,total_living_area,prov_parcel_size,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,zoning,mls_zoning,polling_district,waste_collection,by_law_area,assessment_current,tax_expense,tax_rate,aan,views,unique_users,historical_cutsheet_urls,scrape_error
https://www.viewpoint.ca/cutsheet/202605081/5/Greenfield-Road-Greenfield,55541775,5,202605081,5,"Greenfield Road, Greenfield",695000,,,,4225320,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202525393/1/530-Greenwood-Road-Harmony,55364822,1,202525393,1,"530 Greenwood Road, Harmony",590000,3,2,2074,143312,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,478700.00,4083,0.853,08115737,18,12,,
https://www.viewpoint.ca/cutsheet/202605138/1/1866-Greenwood-Road-Kingston,55089288,1,202605138,1,"1866 Greenwood Road, Kingston",575000,3,2,1678,30031,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,483100.00,4121,0.853,02366126,27,21,https://www.viewpoint.ca/cutsheet/202526115/1/1866-Greenwood-Road-Kingston|https://www.viewpoint.ca/cutsheet/202515593/1/1866-Greenwood-Road-Kingston|https://www.viewpoint.ca/cutsheet/202025028/5/Lot-81-Greenwood-Road-Kingston|https://www.viewpoint.ca/cutsheet/201926032/5/Unit-81-Greenwood-Road-Kingston|https://www.viewpoint.ca/cutsheet/201909916/5/Unit-81-Greenwood-Road-Kingston|https://www.viewpoint.ca/cutsheet/201826666/5/Unit-81-Greenwood-Road-Kingston,
https://www.viewpoint.ca/cutsheet/202603072/5/2026-Hall-Road-Factorydale,55135271,5,202603072,5,"2026 Hall Road, Factorydale",115000,,,,10,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202526737/1/92-Hall-Road-South-Greenwood,55333058,1,202526737,1,"92 Hall Road, South Greenwood",480000,3,3,2415,92347,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,440200.00,3755,0.853,08097240,259,224,,
https://www.viewpoint.ca/cutsheet/202526851/1/900-Harmony-Road-Kingston,55316673,1,202526851,1,"900 Harmony Road, Kingston",899900,5,3,4044,1004929,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,736900.00,6086,0.5686666666666667,00570788,12,6,https://www.viewpoint.ca/cutsheet/202526852/4/900-Harmony-Road-Kingston,
https://www.viewpoint.ca/cutsheet/202602234/5/Harmony-Road-Nicholsville,55531065,5,202602234,5,"Unit 24  Harmony Road, Nicholsville",269900,,,,1406843,Land & Acreage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,,,,,,,,
https://www.viewpoint.ca/cutsheet/202606460/1/274-Harrington-Road-Coldbrook,55263586,1,202606460,1,"274 Harrington Road, Coldbrook",899900,6,1,3654,1041520,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,780800.00,11080,0.7131,09305246,380,327,https://www.viewpoint.ca/cutsheet/202313915/1/274-Harrington-Road-Coldbrook|https://www.viewpoint.ca/cutsheet/202203017/1/274-Harrington-Road-Coldbrook|https://www.viewpoint.ca/cutsheet/202125271/1/274-Harrington-Road-Coldbrook|https://www.viewpoint.ca/cutsheet/202107503/1/274-Harrington-Road-Coldbrook|https://www.viewpoint.ca/cutsheet/202005432/1/274-Harrington-Road-Coldbrook|https://www.viewpoint.ca/cutsheet/201918903/1/274-Harrington-Road-Coldbrook,
https://www.viewpoint.ca/cutsheet/202603784/1/550-Heather-Crescent-Kingston,55371991,1,202603784,1,"550 Heather Crescent, Kingston",509000,3,1,2278,14817,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,443500.00,3783,0.853,08124574,11,4,https://www.viewpoint.ca/cutsheet/202107228/1/550-Heather-Crescent-Kingston|https://www.viewpoint.ca/cutsheet/201908850/1/550-Heather-Crescent-Kingston|https://www.viewpoint.ca/cutsheet/201607251/1/550-Heather-Crescent-Kingston|https://www.viewpoint.ca/cutsheet/6036713/1/550-Heather-Crescent-Kingston|https://www.viewpoint.ca/cutsheet/6029026/1/550-Heather-Court-Kingston,
https://www.viewpoint.ca/cutsheet/202604333/1/79-Auburnwood-Lane-Auburn,55101315,1,202604333,1,"79 Auburnwood Lane, Auburn",614900,3,1,2725,46609,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,537600.00,4586,0.853,08141436,28,15,https://www.viewpoint.ca/cutsheet/202507768/1/79-Auburnwood-Lane-Auburn|https://www.viewpoint.ca/cutsheet/202207209/1/79-Auburnwood-Lane-Auburn,
https://www.viewpoint.ca/cutsheet/202604125/1/33-Henshaw-Drive-Upper-Dyke,55046619,1,202604125,1,"33 Henshaw Drive, Upper Dyke",474900,4,1,1562,15190,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,339600.00,2897,0.853,00117943,12,11,,
https://www.viewpoint.ca/cutsheet/202606393/1/974-Aurora-Crescent-Greenwood,55106397,1,202606393,1,"974 Aurora Crescent, Greenwood",365500,3,1,1942,13347,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{{info.mls_zoning}},,,,342700.00,2923,0.853,00730009,450,350,https://www.viewpoint.ca/cutsheet/202212388/1/974-Aurora-Crescent-Greenwood|https://www.viewpoint.ca/cutsheet/6057519/1/974-Aurora-Crescent-Greenwood|https://www.viewpoint.ca/cutsheet/6045672/1/974-Aurora-Crescent-Greenwood,
