cutsheet_url,pid,listing_id,class_id,ldate,sdate,expdate,dom,lprice,sprice,stid
https://www.viewpoint.ca/cutsheet/202606395/1/2582-Elm-Street-Halifax,00020644,202606395,1,2026-04-07,,2026-04-07,1,899900,,5
https://www.viewpoint.ca/cutsheet/202606395/1/2582-Elm-Street-Halifax,00020644,201906852,1,2019-04-08,2019-04-17,2019-04-17,9,399900,403000,2
https://www.viewpoint.ca/cutsheet/202606395/1/2582-Elm-Street-Halifax,00020644,4996917,1,2014-05-15,,2015-02-28,289,399000,,1
https://www.viewpoint.ca/cutsheet/202606395/1/2582-Elm-Street-Halifax,00020644,4505067,1,2011-11-09,,2012-08-01,207,424900,,3
https://www.viewpoint.ca/cutsheet/202606395/1/2582-Elm-Street-Halifax,00020644,4145316,1,2010-04-12,2010-04-22,2010-07-31,10,329000,326000,2
https://www.viewpoint.ca/cutsheet/202604115/1/252-Hillside-Drive-Boutiliers-Point,00469635,202604115,1,2026-03-09,,2026-03-09,30,619900,,5
https://www.viewpoint.ca/cutsheet/202604115/1/252-Hillside-Drive-Boutiliers-Point,00469635,202513570,1,2025-06-05,,2025-08-22,78,619900,,3
https://www.viewpoint.ca/cutsheet/202604115/1/252-Hillside-Drive-Boutiliers-Point,00469635,4972650,1,2014-04-11,2014-05-05,2014-10-11,24,279900,272500,2
https://www.viewpoint.ca/cutsheet/202604203/1/1-Ingram-River-Lane-Ingramport,00458182,202604203,1,2026-03-10,,2026-03-10,29,498000,,5
https://www.viewpoint.ca/cutsheet/202604203/1/1-Ingram-River-Lane-Ingramport,00458182,4697791,1,2012-10-18,2013-08-16,2013-10-18,302,179500,177000,2
https://www.viewpoint.ca/cutsheet/202604203/1/1-Ingram-River-Lane-Ingramport,00458182,3272172,1,2008-03-27,2008-06-15,2008-07-01,80,163500,155000,2
https://www.viewpoint.ca/cutsheet/202525543/1/38-Lennox-Road-Black-Point,40846701,202525543,1,2025-10-09,,2025-10-09,181,1999900,,5
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,202602615,1,2026-02-12,,2026-02-12,54,969000,,5
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,202515058,1,2025-06-19,,2025-12-04,168,997900,,1
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,202506013,1,2025-03-27,,2025-06-09,74,1099999,,3
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,202417340,1,2024-07-19,,2024-12-14,148,1200000,,1
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,202203847,1,2022-03-10,2022-03-24,2022-03-24,14,699900,1025000,2
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,201801350,1,2018-01-23,2018-03-17,2018-03-19,53,519900,500000,2
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,201510768,1,2015-11-06,,2016-01-19,74,519900,,1
https://www.viewpoint.ca/cutsheet/202602615/1/331-Masons-Point-Road-Head-Of-St-Margarets-Bay,40044216,4928606,1,2013-06-16,,2015-10-13,849,519900,,3
https://www.viewpoint.ca/cutsheet/202604713/1/100-Meisners-Point-Road-Ingramport,40233496,202604713,1,2026-03-16,,2026-03-16,23,824900,,5
https://www.viewpoint.ca/cutsheet/202604713/1/100-Meisners-Point-Road-Ingramport,40233496,202427812,1,2024-12-04,,2026-01-27,419,847000,,3
https://www.viewpoint.ca/cutsheet/202604713/1/100-Meisners-Point-Road-Ingramport,40233496,202413374,1,2024-06-10,,2024-11-29,172,1035000,,1
https://www.viewpoint.ca/cutsheet/202602198/1/8278-St-Margarets-Bay-Road-Black-Point,40020729,202602198,1,2026-02-05,,2026-02-05,61,549000,,5
https://www.viewpoint.ca/cutsheet/202602198/1/8278-St-Margarets-Bay-Road-Black-Point,40020729,202601615,1,2026-01-28,,2026-01-28,69,549000,,5
https://www.viewpoint.ca/cutsheet/202602198/1/8278-St-Margarets-Bay-Road-Black-Point,40020729,202528654,1,2025-11-27,,2026-01-14,48,549000,,3
https://www.viewpoint.ca/cutsheet/202515935/1/7026-St-Margarets-Bay-Road-Boutiliers-Point,41509423,202515935,1,2025-06-27,,2025-06-27,285,3495000,,5
https://www.viewpoint.ca/cutsheet/202515935/1/7026-St-Margarets-Bay-Road-Boutiliers-Point,41509423,202211878,5,2022-05-27,2022-07-29,2022-08-02,63,549900,500000,2
https://www.viewpoint.ca/cutsheet/202606551/1/149-Todds-Island-Road-St-Margaret-039-s-Bay,40043903,202606551,1,2026-04-07,,2026-04-07,1,1375000,,5
https://www.viewpoint.ca/cutsheet/202605153/1/350-Viewmount-Drive-Head-Of-St-Margarets-Bay,00617480,202605153,1,2026-03-23,,2026-03-23,16,1799900,,5
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,202601005,1,2026-01-16,,2026-01-16,81,715000,,5
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,202201805,1,2022-02-07,2022-02-25,2022-02-25,18,469900,705000,2
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,201728864,1,2017-12-04,,2018-01-16,43,329900,,1
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,201626685,1,2017-01-02,,2017-12-01,333,334900,,1
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,201618199,1,2016-08-19,,2016-12-31,134,349000,,1
https://www.viewpoint.ca/cutsheet/202601005/1/89-Clearwood-Court-Head-Of-St-Margarets-Bay,41218918,4340049,1,2011-03-11,2011-06-21,2011-09-10,102,312900,310000,2
https://www.viewpoint.ca/cutsheet/202606215/1/323-Conrads-Road-Hubbards,40024390,202606215,1,2026-04-02,,2026-04-02,6,473500,,5
https://www.viewpoint.ca/cutsheet/202606215/1/323-Conrads-Road-Hubbards,40024390,4810648,1,2013-05-22,,2014-09-30,496,239900,,1
https://www.viewpoint.ca/cutsheet/202600695/1/120-Deeridge-Road-Black-Point,41518606,202600695,1,2026-01-13,,2026-01-13,84,639900,,5
https://www.viewpoint.ca/cutsheet/202600695/1/120-Deeridge-Road-Black-Point,41518606,202525351,1,2025-10-07,,2026-01-08,93,639900,,1
https://www.viewpoint.ca/cutsheet/202600695/1/120-Deeridge-Road-Black-Point,41518606,202516334,1,2025-07-02,,2025-10-03,93,589900,,1
https://www.viewpoint.ca/cutsheet/202600695/1/120-Deeridge-Road-Black-Point,41518606,202506488,1,2025-04-02,,2025-07-02,91,639900,,1
https://www.viewpoint.ca/cutsheet/202600695/1/120-Deeridge-Road-Black-Point,41518606,202416109,1,2024-07-08,,2025-04-01,267,639900,,1
https://www.viewpoint.ca/cutsheet/202513813/1/9199-St-Margarets-Bay-Road-Queensland,40191611,202513813,1,2025-06-06,,2026-04-07,306,409000,0,6
https://www.viewpoint.ca/cutsheet/202602903/1/25-Jan-Marie-Drive-Lawrencetown,40504250,202602903,1,2026-02-18,,2026-02-18,48,549000,,5
https://www.viewpoint.ca/cutsheet/202602903/1/25-Jan-Marie-Drive-Lawrencetown,40504250,202519676,1,2025-08-05,,2026-02-17,196,569000,,3
https://www.viewpoint.ca/cutsheet/202602903/1/25-Jan-Marie-Drive-Lawrencetown,40504250,202427484,5,2024-11-28,2025-01-31,2025-02-03,64,84900,77500,2
https://www.viewpoint.ca/cutsheet/202602318/1/44-Lahey-Drive-West-Lawrencetown,00490383,202602318,1,2026-02-06,,2026-02-06,60,659000,,5
https://www.viewpoint.ca/cutsheet/202602318/1/44-Lahey-Drive-West-Lawrencetown,00490383,202529145,1,2025-12-05,,2026-02-06,63,689500,,1
https://www.viewpoint.ca/cutsheet/202602318/1/44-Lahey-Drive-West-Lawrencetown,00490383,4415163,1,2011-06-17,,2011-12-15,181,249900,,1
https://www.viewpoint.ca/cutsheet/202602318/1/44-Lahey-Drive-West-Lawrencetown,00490383,4296700,1,2011-01-08,,2011-08-31,235,249900,,1
https://www.viewpoint.ca/cutsheet/202605737/1/3485-Lawrencetown-Road-Lawrencetown,00440974,202605737,1,2026-03-30,,2026-09-30,9,649000,,5
https://www.viewpoint.ca/cutsheet/202605737/1/3485-Lawrencetown-Road-Lawrencetown,00440974,202525687,1,2025-10-13,,2025-12-24,72,649900,,1
https://www.viewpoint.ca/cutsheet/202603806/1/3950-Lawrencetown-Road-Lawrencetown,00490896,202603806,1,2026-03-04,,2026-03-04,34,7499900,,5
https://www.viewpoint.ca/cutsheet/202604110/1/38-Sonia-Drive-Lawrencetown,40591083,202604110,1,2026-03-09,,2026-03-27,30,599900,0,6
https://www.viewpoint.ca/cutsheet/202604110/1/38-Sonia-Drive-Lawrencetown,40591083,5096201,1,2014-10-16,2015-02-11,2015-04-30,118,309900,297000,2
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,202605817,1,2026-03-30,,2026-03-30,9,869900,,5
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,202517484,1,2025-07-14,,2025-11-06,115,849900,,3
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,202304432,5,2023-03-22,,2023-06-20,90,299900,,3
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,202219382,5,2022-08-08,,2022-09-29,52,349900,,3
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,202004498,5,2020-03-11,2020-06-12,2020-06-12,93,74900,64000,2
https://www.viewpoint.ca/cutsheet/202605817/1/123-Candy-Mountain-Road-Mineville,00635185,4278826,5,2010-11-01,,2013-04-01,882,79900,,1
https://www.viewpoint.ca/cutsheet/202603457/1/22-Gammon-Lake-Drive-Lawrencetown,41039710,202603457,1,2026-02-27,,2027-02-07,39,649000,,5
https://www.viewpoint.ca/cutsheet/202603457/1/22-Gammon-Lake-Drive-Lawrencetown,41039710,202017010,1,2020-08-26,2020-10-18,2020-10-19,53,379000,362175,2
https://www.viewpoint.ca/cutsheet/202605004/1/110-Hebb-Drive-Lawrencetown,40302580,202605004,1,2026-03-20,,2026-03-23,19,550000,0,6
https://www.viewpoint.ca/cutsheet/202606077/1/2704-Highway-7-Lake-Echo,40135022,202606077,1,2026-04-01,,2026-04-06,7,375000,0,6
https://www.viewpoint.ca/cutsheet/202600351/1/2929-Highway-7-Highway-Lake-Echo,40138919,202600351,1,2026-01-07,,2026-03-25,90,389900,0,6
https://www.viewpoint.ca/cutsheet/202600351/1/2929-Highway-7-Highway-Lake-Echo,40138919,202523284,1,2025-09-15,,2025-12-23,99,399000,,1
https://www.viewpoint.ca/cutsheet/202600351/1/2929-Highway-7-Highway-Lake-Echo,40138919,201709113,1,2017-04-26,,2017-07-07,72,179900,,3
https://www.viewpoint.ca/cutsheet/202600351/1/2929-Highway-7-Highway-Lake-Echo,40138919,201608998,1,2016-05-03,2016-07-15,2016-07-15,73,144900,136000,2
https://www.viewpoint.ca/cutsheet/202606390/1/11-Robina-Drive-Lake-Echo,40168692,202606390,1,2026-04-07,,2026-04-07,1,749900,,5
https://www.viewpoint.ca/cutsheet/202606390/1/11-Robina-Drive-Lake-Echo,40168692,202202991,1,2022-02-25,2022-03-11,2022-03-12,14,529000,736000,2
https://www.viewpoint.ca/cutsheet/202606390/1/11-Robina-Drive-Lake-Echo,40168692,4736536,1,2013-01-27,2013-05-14,2013-06-28,107,264900,255000,2
https://www.viewpoint.ca/cutsheet/202606390/1/11-Robina-Drive-Lake-Echo,40168692,3727870,1,2009-06-25,2009-08-05,2009-09-30,41,239900,229000,2
https://www.viewpoint.ca/cutsheet/202508813/1/47-Theresa-Court-Lake-Echo,40185779,202508813,1,2025-04-23,,2025-04-28,350,674900,,5
https://www.viewpoint.ca/cutsheet/202508813/1/47-Theresa-Court-Lake-Echo,40185779,202505646,5,2025-03-24,2025-04-25,2025-04-28,32,84900,78000,2
https://www.viewpoint.ca/cutsheet/202524156/1/15-Breezy-Lane-Lake-Echo,40166134,202524156,1,2025-09-24,,2026-03-25,196,349900,0,6
https://www.viewpoint.ca/cutsheet/202524156/1/15-Breezy-Lane-Lake-Echo,40166134,201805399,1,2018-03-19,2018-05-10,2018-05-11,52,179900,170000,2
https://www.viewpoint.ca/cutsheet/202604667/1/11-Snow-White-Drive-Lake-Echo,40505455,202604667,1,2026-03-16,,2026-03-16,23,239900,,5
https://www.viewpoint.ca/cutsheet/202602774/1/30-Bumpy-Lane-Lake-Echo,40505448,202602774,1,2026-02-16,,2026-08-16,50,309900,,5
https://www.viewpoint.ca/cutsheet/202605740/1/31-Millside-Drive-Porters-Lake,40244808,202605740,1,2026-03-30,,2026-03-30,9,729900,,5
https://www.viewpoint.ca/cutsheet/202605740/1/31-Millside-Drive-Porters-Lake,40244808,202220063,1,2022-08-16,2022-09-02,2022-09-02,17,549900,700000,2
https://www.viewpoint.ca/cutsheet/202605740/1/31-Millside-Drive-Porters-Lake,40244808,201721806,1,2017-08-24,,2018-02-27,187,360000,,1
https://www.viewpoint.ca/cutsheet/202605740/1/31-Millside-Drive-Porters-Lake,40244808,201508581,1,2015-09-24,,2015-10-23,29,355000,,1
https://www.viewpoint.ca/cutsheet/202605300/1/570-Myra-Road-Porters-Lake,41550401,202605300,1,2026-03-24,,2026-03-24,15,729900,,5
https://www.viewpoint.ca/cutsheet/202605300/1/570-Myra-Road-Porters-Lake,41550401,202508135,1,2025-04-17,,2025-05-27,40,689000,,3
https://www.viewpoint.ca/cutsheet/202600325/1/653-Bellefontaine-Road-West-Chezzetcook,41528217,202600325,1,2026-01-07,,2026-01-07,90,699900,,5
https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake,40223281,202605543,1,2026-03-26,,2026-03-26,13,2450000,,5
https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake,40223281,201812364,1,2018-05-24,,2018-06-22,29,839000,,3
https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake,40223281,201703222,1,2017-02-17,,2017-10-25,250,829000,,3
https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake,40223281,201608915,1,2016-02-10,,2016-11-01,265,950000,,1
https://www.viewpoint.ca/cutsheet/202605543/1/34-Norwood-Court-Porters-Lake,40223281,201505492,1,2015-08-05,,2015-10-28,84,929900,,1
https://www.viewpoint.ca/cutsheet/202604881/1/105-Old-Guysborough-Road-Devon,41535154,202604881,1,2026-03-18,,2026-03-18,21,639900,,5
https://www.viewpoint.ca/cutsheet/202604881/1/105-Old-Guysborough-Road-Devon,41535154,202602227,1,2026-02-05,,2026-03-16,39,639900,,3
https://www.viewpoint.ca/cutsheet/202604881/1/105-Old-Guysborough-Road-Devon,41535154,202529121,1,2025-12-05,,2026-02-02,59,589900,,3
https://www.viewpoint.ca/cutsheet/202606358/1/66-Parkwood-Drive-Lawrencetown,40303406,202606358,1,2026-04-06,,2026-04-06,2,525000,,5
https://www.viewpoint.ca/cutsheet/202604685/1/15-Porterfield-Drive-Porters-Lake,40505893,202604685,1,2026-03-16,,2026-04-07,23,699900,0,6
https://www.viewpoint.ca/cutsheet/202510536/1/71-89-Radmer-Drive-West-Chezzetcook,41550724,202510536,1,2025-05-09,,2025-05-09,334,499900,,5
https://www.viewpoint.ca/cutsheet/202510536/1/71-89-Radmer-Drive-West-Chezzetcook,41550724,202510534,1,2025-05-09,,2025-05-09,334,489900,,5
https://www.viewpoint.ca/cutsheet/202602545/1/93-Sugarwood-Court-Porters-Lake,41413527,202602545,1,2026-02-10,,2026-02-10,56,869900,,5
https://www.viewpoint.ca/cutsheet/202602545/1/93-Sugarwood-Court-Porters-Lake,41413527,202420969,1,2024-08-29,,2025-10-14,411,864900,,3
https://www.viewpoint.ca/cutsheet/202602545/1/93-Sugarwood-Court-Porters-Lake,41413527,202217745,1,2022-07-19,,2023-04-19,274,1310000,,1
https://www.viewpoint.ca/cutsheet/202602545/1/93-Sugarwood-Court-Porters-Lake,41413527,202106778,5,2021-03-30,,2021-07-30,122,92000,,3
https://www.viewpoint.ca/cutsheet/202526645/1/267-Sugarwood-Court-Porters-Lake,41413717,202526645,1,2025-10-27,,2025-10-27,163,685900,,5
https://www.viewpoint.ca/cutsheet/202526645/1/267-Sugarwood-Court-Porters-Lake,41413717,202513649,1,2025-06-06,,2025-10-10,126,685900,,3
https://www.viewpoint.ca/cutsheet/202526645/1/267-Sugarwood-Court-Porters-Lake,41413717,202420371,1,2024-08-22,,2025-04-29,250,668900,,3
https://www.viewpoint.ca/cutsheet/202606117/1/144-Conrod-Settlement-Road-Conrod-Settlement,40428625,202606117,1,2026-04-02,,2026-04-07,6,499900,0,6
https://www.viewpoint.ca/cutsheet/202606117/1/144-Conrod-Settlement-Road-Conrod-Settlement,40428625,202105019,1,2021-03-17,2021-04-06,2021-04-06,20,299900,299900,2
https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake,40766099,202603926,1,2026-03-05,,2026-03-05,33,590000,,5
https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake,40766099,201712317,1,2017-05-23,2017-07-21,2017-07-25,59,210000,207000,2
https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake,40766099,4747617,1,2013-02-20,,2013-05-31,100,214900,,1
https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake,40766099,3679386,1,2009-04-15,2009-06-09,2009-08-13,55,189900,189900,2
https://www.viewpoint.ca/cutsheet/202603926/1/27-Earl-Court-Porters-Lake,40766099,2488026,1,2005-08-08,2005-09-27,2005-11-30,50,159999,156500,2
https://www.viewpoint.ca/cutsheet/202605050/1/1557-East-Chezzetcook-Road-Halifax,40245581,202605050,1,2026-03-20,,2026-03-30,19,305000,0,6
https://www.viewpoint.ca/cutsheet/202605050/1/1557-East-Chezzetcook-Road-Halifax,40245581,201908620,1,2019-04-26,,2019-10-27,184,119900,,1
https://www.viewpoint.ca/cutsheet/202605050/1/1557-East-Chezzetcook-Road-Halifax,40245581,3327407,1,2008-06-17,2008-07-23,2008-12-17,36,79900,75000,2
https://www.viewpoint.ca/cutsheet/202604773/1/11-Maverick-Lane-Devon,41535113,202604773,1,2026-03-17,,2026-03-17,22,539900,,5
https://www.viewpoint.ca/cutsheet/202604773/1/11-Maverick-Lane-Devon,41535113,202528694,1,2025-11-27,,2026-03-17,110,539900,,1
https://www.viewpoint.ca/cutsheet/202604773/1/11-Maverick-Lane-Devon,41535113,202521785,1,2025-08-28,,2025-11-28,92,539900,,1
https://www.viewpoint.ca/cutsheet/202604773/1/11-Maverick-Lane-Devon,41535113,202510986,1,2025-05-14,,2025-08-27,105,539900,,1
https://www.viewpoint.ca/cutsheet/202602369/1/44-Maverick-Lane-Devon,41535170,202602369,1,2026-02-08,,2026-02-08,58,599900,,5
https://www.viewpoint.ca/cutsheet/202602435/1/108-Old-Guysborough-Road-Devon,41535188,202602435,1,2026-02-09,,2026-02-09,57,589900,,5
https://www.viewpoint.ca/cutsheet/202603456/1/83-Maverick-Lane-Devon,41535147,202603456,1,2026-02-27,,2026-02-27,39,499900,,5
https://www.viewpoint.ca/cutsheet/202603456/1/83-Maverick-Lane-Devon,41535147,202528577,1,2025-11-26,,2026-02-26,92,499900,,1
https://www.viewpoint.ca/cutsheet/202603456/1/83-Maverick-Lane-Devon,41535147,202521546,1,2025-08-25,,2025-11-26,93,499900,,1
https://www.viewpoint.ca/cutsheet/202604364/1/109-Maverick-Lane-Devon,41535196,202604364,1,2026-03-11,,2026-03-11,28,539900,,5
https://www.viewpoint.ca/cutsheet/202602908/1/4-Emerald-Drive-Three-Fathom-Harbour,40539066,202602908,1,2026-02-18,,2026-02-18,48,1399900,,5
https://www.viewpoint.ca/cutsheet/202602908/1/4-Emerald-Drive-Three-Fathom-Harbour,40539066,202213817,1,2022-06-14,2022-06-24,2022-06-24,10,899900,920000,2
https://www.viewpoint.ca/cutsheet/202602908/1/4-Emerald-Drive-Three-Fathom-Harbour,40539066,202119975,1,2021-08-03,2021-08-16,2021-08-17,13,749900,810000,2
https://www.viewpoint.ca/cutsheet/202602908/1/4-Emerald-Drive-Three-Fathom-Harbour,40539066,2513175,5,2005-09-27,2005-12-14,2005-12-14,78,124900,108000,2
https://www.viewpoint.ca/cutsheet/202605506/1/3-Fiddlehead-Way-Porters-Lake,41209107,202605506,1,2026-03-26,,2026-03-26,13,1299999,,5
https://www.viewpoint.ca/cutsheet/202600908/1/281-Heselton-Drive-Ostrea-Lake,41463621,202600908,1,2026-01-16,,2026-01-16,81,565000,,5
https://www.viewpoint.ca/cutsheet/202600908/1/281-Heselton-Drive-Ostrea-Lake,41463621,202526912,1,2025-10-30,,2026-01-01,63,600000,,1
https://www.viewpoint.ca/cutsheet/202600908/1/281-Heselton-Drive-Ostrea-Lake,41463621,202514338,1,2025-06-12,,2025-09-13,93,575000,,1
https://www.viewpoint.ca/cutsheet/202600908/1/281-Heselton-Drive-Ostrea-Lake,41463621,202203327,1,2022-03-02,2022-04-12,2022-04-13,41,529900,550000,2
https://www.viewpoint.ca/cutsheet/202600285/1/8274-7-Highway-Musquodoboit-Harbour,00595256,202600285,1,2026-01-07,,2026-01-07,90,285000,,5
https://www.viewpoint.ca/cutsheet/202528475/1/1184-Lake-Charlotte-Water-Access-Way-Upper-Lakeville,41414939,202528475,1,2025-11-22,,2025-11-24,136,99900,,5
https://www.viewpoint.ca/cutsheet/202528475/1/1184-Lake-Charlotte-Water-Access-Way-Upper-Lakeville,41414939,202514385,1,2025-06-12,,2025-11-01,142,99900,,1
https://www.viewpoint.ca/cutsheet/202528475/1/1184-Lake-Charlotte-Water-Access-Way-Upper-Lakeville,41414939,202309486,5,2023-05-18,2023-06-02,2023-06-05,15,64900,62500,2
https://www.viewpoint.ca/cutsheet/202528475/1/1184-Lake-Charlotte-Water-Access-Way-Upper-Lakeville,41414939,202208981,5,2022-05-03,,2022-10-07,157,47000,,3
https://www.viewpoint.ca/cutsheet/202528475/1/1184-Lake-Charlotte-Water-Access-Way-Upper-Lakeville,41414939,202113706,5,2021-06-02,,2022-01-01,213,64900,,1
https://www.viewpoint.ca/cutsheet/202605681/1/566-Little-Harbour-Road-Little-Harbour,00605931,202605681,1,2026-03-27,,2026-03-27,12,449900,,5
https://www.viewpoint.ca/cutsheet/202605681/1/566-Little-Harbour-Road-Little-Harbour,00605931,202414205,1,2024-06-17,2024-06-21,2024-06-21,4,160000,160000,2
https://www.viewpoint.ca/cutsheet/202605681/1/566-Little-Harbour-Road-Little-Harbour,00605931,3132149,1,2008-01-15,2008-05-15,2008-12-31,121,137900,133900,2
https://www.viewpoint.ca/cutsheet/202525086/1/Dark-Pond-Lane-West-Petpeswick,41543091,202525086,1,2025-10-03,,2025-10-03,187,599000,,5
https://www.viewpoint.ca/cutsheet/202525086/1/Dark-Pond-Lane-West-Petpeswick,41543091,202511132,5,2025-05-15,,2025-05-15,328,125000,,5
https://www.viewpoint.ca/cutsheet/202525943/1/636-Myers-Point-Road-Myers-Point,41356304,202525943,1,2025-10-16,,2025-10-16,174,1220000,,5
https://www.viewpoint.ca/cutsheet/202525943/1/636-Myers-Point-Road-Myers-Point,41356304,202304560,1,2023-03-23,,2023-10-01,192,1200000,,1
https://www.viewpoint.ca/cutsheet/202525943/1/636-Myers-Point-Road-Myers-Point,41356304,4506612,5,2011-11-15,2012-05-11,2012-05-11,178,166900,166900,2
https://www.viewpoint.ca/cutsheet/202519212/1/20-Howard-Stevens-Walk-Clam-Harbour,40199242,202519212,1,2025-07-31,,2025-07-31,251,299900,,5
https://www.viewpoint.ca/cutsheet/202321310/1/Lot-A10-Ostrea-Lake-Road-Musquodoboit-Harbour,40243255,202321310,1,2023-10-05,,2023-10-06,916,549900,,5
https://www.viewpoint.ca/cutsheet/202321310/1/Lot-A10-Ostrea-Lake-Road-Musquodoboit-Harbour,40243255,202309105,5,2023-05-16,2023-06-09,2023-06-12,24,32000,30000,2
https://www.viewpoint.ca/cutsheet/202321310/1/Lot-A10-Ostrea-Lake-Road-Musquodoboit-Harbour,40243255,3100205,5,2007-10-11,,2013-05-30,2058,19900,,1
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,202509546,1,2025-05-01,,2025-05-02,342,569900,,5
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,202428142,1,2024-12-10,,2025-03-05,85,519900,,3
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,202426618,1,2024-11-08,,2024-12-10,32,539900,,3
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,202009082,5,2020-06-01,,2021-01-01,214,28850,,1
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,201909121,5,2019-05-02,,2020-05-01,365,55000,,1
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,5158855,1,2015-03-16,,2016-04-30,411,274900,,1
https://www.viewpoint.ca/cutsheet/202509546/1/165-Ostrea-Lake-Road-Musquodoboit-Harbour,40243271,4725445,5,2013-01-07,2015-03-16,2015-10-28,798,8000,7000,2
https://www.viewpoint.ca/cutsheet/202605058/1/193-Ostrea-Lake-Road-Ostrea-Lake,40243347,202605058,1,2026-03-20,,2026-07-31,19,239000,,5
https://www.viewpoint.ca/cutsheet/202605058/1/193-Ostrea-Lake-Road-Ostrea-Lake,40243347,201913326,1,2019-06-07,,2019-08-29,83,119900,,3
https://www.viewpoint.ca/cutsheet/202605058/1/193-Ostrea-Lake-Road-Ostrea-Lake,40243347,5002952,1,2014-05-22,,2014-11-22,184,124900,,1
https://www.viewpoint.ca/cutsheet/202604731/1/2741-Ostrea-Lake-Road-Musquodoboit-Harbour,40058067,202604731,1,2026-03-17,,2026-03-17,22,579000,,5
https://www.viewpoint.ca/cutsheet/202604731/1/2741-Ostrea-Lake-Road-Musquodoboit-Harbour,40058067,202528495,1,2025-11-25,,2026-03-02,97,579000,,3
https://www.viewpoint.ca/cutsheet/202604731/1/2741-Ostrea-Lake-Road-Musquodoboit-Harbour,40058067,202007597,1,2020-05-12,2020-06-16,2020-06-19,35,259000,239000,2
https://www.viewpoint.ca/cutsheet/202604731/1/2741-Ostrea-Lake-Road-Musquodoboit-Harbour,40058067,4741179,1,2014-08-07,2015-02-22,2015-04-30,199,189900,180000,2
https://www.viewpoint.ca/cutsheet/202604731/1/2741-Ostrea-Lake-Road-Musquodoboit-Harbour,40058067,4638137,1,2012-06-29,,2013-01-31,216,265000,,1
https://www.viewpoint.ca/cutsheet/202606247/1/3139-Ostrea-Lake-Road-Pleasant-Point,41224098,202606247,1,2026-04-02,,2026-04-02,6,145000,,5
https://www.viewpoint.ca/cutsheet/202606247/1/3139-Ostrea-Lake-Road-Pleasant-Point,41224098,202520784,1,2025-08-15,,2025-11-28,105,160000,,3
